txn_id,scheme,cost_type,cost_amount
d34c442d-83a9-4867-9881-198db73e7881,Mastercard,interchange_fee,0.73
0bdd9da6-01fb-45c1-bff1-9a0c10ab5d59,Visa,interchange_fee,0.15
49c624b0-67c5-4c0a-bd44-eaa32e435719,Visa,interchange_fee,0.06
f80aa54a-2e7e-4bc4-8071-43484e7aabab,Visa,interchange_fee,0.49
269f629d-3900-4026-b265-080c1f903c1a,Mastercard,interchange_fee,0.43
337d547a-cbbb-435e-bc59-9ae39775ab5f,Visa,interchange_fee,1.29
c9860164-0d35-462c-9d0a-4aefa4eb0222,Mastercard,interchange_fee,0.47
e32a0922-cf77-4b6f-bd4a-935fff2b44bb,Visa,interchange_fee,0.06
85ec5931-69d3-4bcb-901a-ea678229a210,Mastercard,interchange_fee,0.69
6fbf81cf-7805-4457-b8b5-3dbe69b2ac34,Mastercard,interchange_fee,0.06
766792ad-011e-427a-9371-9e2916686ea8,Mastercard,interchange_fee,0.19
4ff334e8-1c4b-4140-a32e-a3836b4ee15f,Visa,interchange_fee,1.19
a6033d77-7a94-49d2-82eb-171ea8597848,Visa,interchange_fee,0.69
d7d1469f-6dd4-43aa-9145-93c0b4857ffa,Mastercard,interchange_fee,0.11
9966e6c9-dc31-43c7-a3fd-6c8380b17f7b,Mastercard,interchange_fee,0.03
764cd73d-bf87-438d-8fed-2564b735127c,Mastercard,interchange_fee,0.06
3840cb59-09e8-4870-a24f-11791bb11e35,Mastercard,interchange_fee,0.95
7b344fa6-7fb9-4e7e-9caa-18d47233ba0b,Mastercard,interchange_fee,0.73
0aaa4658-0cbe-466f-928a-25ede6947f01,Visa,interchange_fee,1.9
d127bc7e-cd32-4520-8d12-3ff0b40ab3d9,Mastercard,interchange_fee,0.02
6d14cd57-fd41-4c66-bea4-e814b3254f3a,Mastercard,interchange_fee,0.85
0affc7b9-5294-4cdb-b4f8-f63715dd77c9,Mastercard,interchange_fee,1.14
62c89714-2cf3-4180-b89b-8caaeceb0a82,Mastercard,interchange_fee,0.69
343bc166-5ff8-4116-a310-cf122b9746c8,Visa,interchange_fee,0.18
6d484288-bf9f-4c81-bd7a-1c4e642afbc2,Mastercard,interchange_fee,0.21
2c26bffa-0224-4651-9328-3214f921185f,Visa,interchange_fee,0.71
c879fbe9-4b17-4368-ab9a-fa4ce1ab7d05,Mastercard,interchange_fee,0.05
2d4f2119-0a52-4624-be38-302891acae16,Mastercard,interchange_fee,0.44
2fb01dc7-37de-4c69-95ce-e3a4ee1e34b6,Visa,interchange_fee,0.17
fa3cca6b-2e53-4aca-a1d5-2eee98193913,Mastercard,interchange_fee,0.15
1021ce2d-d2a3-47d1-be5e-71313ffcb121,Visa,interchange_fee,0.08
8f5724b2-f006-4849-a3b0-1e050831cef7,Mastercard,interchange_fee,0.24
0867cca7-f992-49df-8657-f967ab8bb2f2,Visa,interchange_fee,0.92
32334565-f5ae-452d-bf10-1c956a0f9436,Visa,interchange_fee,0.15
a26ac10a-e368-4bb0-988f-d07517289b0a,Visa,interchange_fee,0.01
9b71f516-05d9-4937-8797-334c9eb1ae2e,Mastercard,interchange_fee,0.14
bb5aa6d3-6d22-4d98-9c81-e7d412e911d1,Visa,interchange_fee,1.12
e090b1d7-63ae-44a7-8884-a0b4b225e31f,Mastercard,interchange_fee,0.02
d2d92a8d-f02b-47d6-865a-8540850d3ddd,Visa,interchange_fee,0.1
9d111c35-bbec-4d42-a282-6c965bb20278,Visa,interchange_fee,0.14
0d6df022-55e7-47e1-8fdf-aae305189b50,Mastercard,interchange_fee,0.15
7cb68902-9940-43d4-8fef-a823985022c4,Mastercard,interchange_fee,0.2
8160d98c-7d5c-47ec-942a-b0c69844d0dd,Visa,interchange_fee,0.29
a07e31bb-4c38-4e5e-b1db-b669786de7bc,Mastercard,interchange_fee,0.18
a4fbe11a-0b91-4568-8df4-28e728f11eb3,Mastercard,interchange_fee,0.02
03315a5a-2bc6-40a3-af0e-61877daa9855,Mastercard,interchange_fee,0.03
e817c295-76b3-407e-8dfa-da6969b06754,Mastercard,interchange_fee,0.0
79c586d9-12a2-4835-ad87-47b36d980529,Mastercard,interchange_fee,0.34
ae6dece7-63fc-4bf9-a1f7-6eeda541de4a,Visa,interchange_fee,0.97
ccc7e48d-cf5f-4a0b-ad2f-ccdeca06b164,Mastercard,interchange_fee,0.32
d9cb5891-1336-4b21-82e5-165136bf70fa,Mastercard,interchange_fee,1.05
50f7f112-280f-4271-b7f2-6c5ed9b24640,Mastercard,interchange_fee,0.19
a9ce52fe-bae6-4be6-8c79-ce46767f4746,Mastercard,interchange_fee,0.23
65e464ef-a147-4af7-82f4-61a49b2fe843,Mastercard,interchange_fee,0.16
585e6c8c-0c0e-457b-b3e0-6e5cdb217768,Mastercard,interchange_fee,1.85
a50569a1-5a31-4992-a77b-5d32ec158767,Mastercard,interchange_fee,0.16
f04558fd-fdbe-416b-a331-745b18246604,Visa,interchange_fee,0.24
b0ba2480-a248-43e0-bcf1-bfdb199763d2,Visa,interchange_fee,1.18
9be8b64d-a5b2-4f73-9d60-7125a66ecb56,Visa,interchange_fee,0.67
75244b43-de24-4566-b349-791e2ca6c1e8,Visa,interchange_fee,0.65
e25306ef-2127-495b-a4e6-0e2d287a3813,Visa,interchange_fee,0.21
6f4c18af-ef65-46c5-b9bd-97863265797c,Mastercard,interchange_fee,0.05
a3e5160c-b5e9-46f9-b1e6-dae3f6220f92,Visa,interchange_fee,0.03
509986ae-5818-4f30-b509-89a4e62da77d,Mastercard,interchange_fee,0.46
c4b02273-1c9f-4015-82ed-372c96e9c257,Mastercard,interchange_fee,1.0
609efd1c-b46e-47d6-808a-7ea25b3e80af,Visa,interchange_fee,0.05
49f756ea-d20e-495e-9970-11343e0e9f5a,Mastercard,interchange_fee,0.06
415da5ea-4fc7-47a5-be68-3b32ad0f8b21,Visa,interchange_fee,0.36
7180cd4a-b964-4e67-a863-196fb00aa683,Mastercard,interchange_fee,0.03
a2bdeab0-a1d8-48da-ba5b-5bfba2a12d9e,Mastercard,interchange_fee,1.02
13644eb4-74d5-4c36-b07d-0f302c257513,Visa,interchange_fee,0.13
50087cc0-9f82-4d38-a470-daaeb97f233f,Mastercard,interchange_fee,0.04
18f8fdaf-dd03-4ef1-bc30-f4263a21bc01,Mastercard,interchange_fee,0.31
2d26ee15-66b4-49be-9ddb-8f32a8739dbc,Mastercard,interchange_fee,0.39
2206b032-4bde-4d55-9e93-309cac27fd25,Visa,interchange_fee,0.26
b3369544-3678-4704-b4e2-1acec211dcc7,Visa,interchange_fee,1.58
8cd14e51-3afc-4cff-8863-2d04f3f4ee81,Visa,interchange_fee,0.69
c6f5d208-430e-4a0f-b136-b517324e3588,Mastercard,interchange_fee,0.25
7a87219a-2a05-48a4-82d0-1db6a0651823,Mastercard,interchange_fee,0.07
d8bd313e-6a55-4364-9f5a-7f4f9c078996,Visa,interchange_fee,0.54
798f7ade-9ac2-45d4-89b9-aecdab519a1b,Visa,interchange_fee,0.14
627ed6eb-06d1-48b3-8e1d-782398e1be75,Visa,interchange_fee,0.19
0921c09b-c1bb-4f97-aa9f-0b39e192b18c,Mastercard,interchange_fee,0.38
7b1f6759-05dd-4a6d-addd-0e0cb45f8b0f,Mastercard,interchange_fee,0.37
a91806b6-82a6-405a-ae5e-3e3a8c17159e,Mastercard,interchange_fee,0.16
bd2923b4-e866-4027-84ba-063efe39556c,Visa,interchange_fee,0.54
5febb52d-7930-4f84-867f-0efbd6fe0704,Visa,interchange_fee,0.72
2e1ac773-1480-41ec-9e26-1eb6f536b4da,Mastercard,interchange_fee,0.07
4741b113-e634-455d-9b5c-4a827be58829,Mastercard,interchange_fee,0.09
f2209f59-890d-4099-b105-346c9441be9e,Mastercard,interchange_fee,0.87
6c09d7bc-edf8-47a2-b29e-4931f7a9ba21,Visa,interchange_fee,0.28
1e803f60-b44f-4932-83c7-9bea77462515,Visa,interchange_fee,0.64
1ba3869d-b61a-407c-94ca-8553d4038042,Mastercard,interchange_fee,0.23
291842c4-1d10-4274-b40d-07194f2267c9,Mastercard,interchange_fee,0.91
0932d21b-7648-4a65-b466-49ecc3ea5302,Mastercard,interchange_fee,0.54
c1c1738c-b02c-4656-a0d9-d6388d4e6ecb,Visa,interchange_fee,0.01
79c9708b-36e2-4ba5-91ea-f96ff0d46785,Visa,interchange_fee,0.01
a74020d1-a0fd-41a6-a359-955907164023,Mastercard,interchange_fee,0.13
29b66b1c-dd22-4323-a723-7b19b741defb,Mastercard,interchange_fee,0.63
803f7110-8570-4b76-ae75-5d7bc6743c52,Visa,interchange_fee,0.38
c826ea93-81b2-4774-89d2-54299a86323e,Visa,interchange_fee,0.94
765e0543-e337-4dea-a7d1-03eef40164ae,Mastercard,interchange_fee,0.34
612a28bb-a147-4e62-abfd-bc951d6fa494,Visa,interchange_fee,0.08
37a6fadc-9218-4432-9a06-6bbc16b4b96f,Visa,interchange_fee,2.1
84178b5b-63a3-4b99-90dd-e1c17923859b,Visa,interchange_fee,0.26
5769d6a8-f952-49f0-a97e-4b2d2079f9a2,Visa,interchange_fee,0.06
8d1a5e79-9fd4-4416-88a7-09187f1a1fb2,Mastercard,interchange_fee,0.2
61646760-192b-4821-b329-cbabc3c6f855,Visa,interchange_fee,0.15
1eec04f4-4be2-4416-a2fa-f740f8715113,Visa,interchange_fee,0.14
d1afb0e2-9bb5-4f00-b1c5-9c9f58bca3c0,Visa,interchange_fee,0.34
09c97859-2d5a-4b1f-adfb-c93314a52bff,Visa,interchange_fee,0.36
2846d668-322f-47d9-a924-6c8cbdd7501c,Visa,interchange_fee,0.53
6af5defc-a0b8-4ca8-8201-f7b0f0916f4a,Visa,interchange_fee,0.62
3172787d-bc47-4bf7-a464-4405291d015f,Visa,interchange_fee,0.12
851a9ab3-a886-45c1-8ecc-213f3b8ee92e,Visa,interchange_fee,0.08
1bd93c19-6477-45f8-b00c-0b7c8423e7dd,Mastercard,interchange_fee,0.93
25f5cf76-e60f-45d7-98df-fd6fa0e6d4c9,Mastercard,interchange_fee,0.92
c5226d35-79d5-426a-a7fa-ecca2e791380,Visa,interchange_fee,0.16
47945d87-0171-47d3-8025-bcc041c175a6,Visa,interchange_fee,0.16
b71a69ff-4df0-4264-a6bb-b95cb49648f6,Visa,interchange_fee,0.27
53bcffc0-7523-4001-a6ed-8a887a02b73a,Mastercard,interchange_fee,0.27
e76b566e-e73e-4ba5-a7b0-76a38011060d,Mastercard,interchange_fee,0.33
66ed015d-5328-443b-bc69-54c5b4776b31,Mastercard,interchange_fee,0.27
38cea018-0d8e-4362-b3e9-9d6c77c99919,Visa,interchange_fee,0.73
60ee8213-4a22-453a-ac48-a3879a5123b8,Mastercard,interchange_fee,0.1
6084c847-831e-4dd0-ab2f-acf9336be517,Mastercard,interchange_fee,0.48
830a253d-661c-40f0-aa4a-bec60ecd42c6,Visa,interchange_fee,0.21
5f237d49-8eb9-459f-ae6e-3c488ab43b65,Mastercard,interchange_fee,0.09
5e5b046d-ca77-4c0b-b25b-88fdb5f2246e,Mastercard,interchange_fee,0.63
a445d225-8785-463a-b2bd-bacb10eb0713,Visa,interchange_fee,0.35
436ef874-0352-4d6c-a3fe-43b12e301472,Mastercard,interchange_fee,0.2
8743507a-60c5-481c-a894-f780eaf13746,Visa,interchange_fee,0.61
cbee7dea-2d0b-4e42-8863-68de2a3a56eb,Mastercard,interchange_fee,0.1
42b69316-0368-4101-8111-55902664f591,Visa,interchange_fee,0.36
9b27985e-3b58-4495-8a81-4f2936c7a44e,Visa,interchange_fee,1.11
728719f2-5557-4a3b-b2a8-d4af2f8f1ebe,Visa,interchange_fee,0.38
e0f31dd0-974c-43b5-ae25-3a2ac12bc1e0,Visa,interchange_fee,0.21
36d8a0da-f5dc-4019-9a35-2d635802ab2e,Mastercard,interchange_fee,0.08
3c76f05b-6bda-4b57-9742-d2f3e73dcc04,Mastercard,interchange_fee,0.15
3c33d003-8af8-4753-a448-e815352e3477,Visa,interchange_fee,2.76
4508a77e-b26d-4bb6-b881-e3fddb99466b,Visa,interchange_fee,0.27
fc80799b-3556-451f-abfe-f4d8ec831de9,Visa,interchange_fee,0.76
68a89686-1a1c-4cf9-8f35-f6ffe77e37e4,Mastercard,interchange_fee,0.01
fe7f8597-ac27-452d-8ea1-9a69517f517c,Mastercard,interchange_fee,0.7
bdf5092e-1ac7-4861-b122-852ea2e8ab24,Mastercard,interchange_fee,0.14
3d2c5739-1511-4264-93df-a22b9d6d80ce,Mastercard,interchange_fee,0.25
9e969235-553a-4c59-8c7b-2499a87ef1f8,Mastercard,interchange_fee,0.29
8d3c6288-9f2a-45ec-8d4e-6dbecce578fc,Mastercard,interchange_fee,0.47
f6afd517-744a-4441-be3a-17e6581d0f5f,Mastercard,interchange_fee,1.73
61517c4c-919a-4923-8b36-f95df5eee314,Visa,interchange_fee,1.15
64817058-61ff-409c-9303-6e7f10967b8c,Mastercard,interchange_fee,1.1
1289c4b2-356e-455f-b3b7-19a395a113e7,Visa,interchange_fee,0.91
bf7eda17-0da8-455b-ad17-f338755fdc10,Visa,interchange_fee,0.14
c4d7e302-5675-4271-80b4-d650b835faf4,Visa,interchange_fee,0.94
94392183-12b3-49bd-8c43-784d8d3f04d2,Visa,interchange_fee,1.33
0fdeda61-ac87-4452-b652-7286cc26709b,Mastercard,interchange_fee,1.09
6b2b53be-d656-47f7-9e76-8fbbc2eee710,Visa,interchange_fee,0.54
9d92e1e3-896e-4c5b-978a-dbaa3438fd63,Visa,interchange_fee,0.42
be4d6137-50b9-4d92-be2e-402a24a5ae04,Visa,interchange_fee,0.24
23c75a5b-0ce8-40e6-9c2e-b43ce3e9c899,Mastercard,interchange_fee,0.0
8f0d63a9-3a09-4bc9-887d-3c4c9b0930d9,Mastercard,interchange_fee,0.03
eaa83ac3-8b1b-48f4-9a1c-d8dec1f1c90d,Mastercard,interchange_fee,0.89
71237269-7844-4024-b8fb-a42b5a9c0c50,Mastercard,interchange_fee,0.4
6347ff55-9b2c-416b-88ad-6c1870030c39,Mastercard,interchange_fee,0.67
04e4b2ae-7cf0-4b79-98c3-361bd33afcaf,Mastercard,interchange_fee,0.07
f48e8da8-dea8-4506-b8f8-1f655c7a311f,Mastercard,interchange_fee,0.5
6fd4d897-2c51-4372-bf2b-31153d85cb0e,Visa,interchange_fee,0.91
bbc90e1e-5bfc-4b95-a572-3c0ebe64ad03,Mastercard,interchange_fee,0.48
73daf232-b2e3-4d0d-b470-8b9e495409d9,Mastercard,interchange_fee,0.29
482e9094-4e1c-421d-a61b-7428575c5db6,Visa,interchange_fee,0.14
fca60b3d-a83e-409a-bd29-f767ea38c593,Mastercard,interchange_fee,0.44
e4e1b413-9757-422c-9f25-78fe006a49c8,Mastercard,interchange_fee,0.73
70afae8e-6a5e-4a22-8d9c-c801f2a216ea,Visa,interchange_fee,0.71
cd056186-8a2a-4621-bac4-55b662cca8b3,Visa,interchange_fee,0.62
f82ac0bb-68a4-40fa-adea-27da0bbb8417,Visa,interchange_fee,0.16
8b733ace-fdc4-41fe-a675-972c9be1a355,Visa,interchange_fee,0.73
62dd4685-c65b-48f9-963a-15e1a40b64bd,Visa,interchange_fee,2.38
548b30d4-8c33-4351-a736-287fd4b5dd0e,Mastercard,interchange_fee,0.25
5c234fc2-8846-4f45-b6fc-cfba778cd517,Visa,interchange_fee,0.19
b858f339-efcc-4f5d-87cb-786739593b65,Visa,interchange_fee,0.02
1d64a396-8ac4-4090-a591-e28f7469c255,Mastercard,interchange_fee,0.88
82e0f020-8692-4272-9a9d-c9322785416b,Mastercard,interchange_fee,0.2
5bdd7ea8-555e-47b4-97b8-ad32795c8e6e,Mastercard,interchange_fee,0.47
9e418350-6b8f-49ca-8b1f-c86a427f92a8,Mastercard,interchange_fee,0.05
0012fb0d-e337-4816-974a-8c023d02aeb1,Visa,interchange_fee,0.13
e0713750-2849-46ca-a95a-b048b89108b2,Visa,interchange_fee,1.23
323fd7e3-02d8-44cc-b4f0-a339fa256bf2,Visa,interchange_fee,0.23
ed687ab1-0314-4de5-bb54-bcd66d743679,Visa,interchange_fee,0.41
01736626-7818-4103-a86b-873c803f7672,Mastercard,interchange_fee,0.29
eb31c784-1abf-4c96-8fc9-98b47d425169,Mastercard,interchange_fee,0.55
16425903-567e-4bd3-91ab-afefb9585773,Mastercard,interchange_fee,0.19
adfca767-2c9a-4fe0-9486-f2fa2a6e0878,Visa,interchange_fee,0.06
959dfd20-c664-469d-b1e7-d144858fb04b,Visa,interchange_fee,0.25
db354c69-d48f-4bec-b890-c45a457096c1,Visa,interchange_fee,2.09
ea772b5c-15ba-4085-8184-28efc61642c2,Visa,interchange_fee,0.12
bb755d1e-4906-4ecb-a1bd-905e9dc6f9af,Visa,interchange_fee,0.16
b279855d-9f6a-4bb8-b05d-c43d4dc788fa,Visa,interchange_fee,0.32
2de30ded-fb14-4def-933d-a2b3c5b6b1fe,Visa,interchange_fee,0.22
09e368f7-076e-4e3b-aaef-cb04dcbc3fae,Mastercard,interchange_fee,1.97
877ed0a9-1bb2-4825-a435-4ebe458d45d6,Mastercard,interchange_fee,0.33
8372c940-aba2-4949-9e86-409c19ab82fb,Visa,interchange_fee,0.69
83ef377a-af7b-41ba-902d-80d98b3dbcf8,Mastercard,interchange_fee,0.98
5b5cd6ac-4a56-44a4-9b08-0958b6cd53d1,Mastercard,interchange_fee,1.61
9bc9d906-1609-453c-a9bd-7bb6c89e978b,Visa,interchange_fee,0.32
ae7fa450-586b-4231-a244-01814bb3dd57,Visa,interchange_fee,0.29
6d77b02d-674c-48ba-9894-5a181afe22d9,Mastercard,interchange_fee,0.57
f4eeace2-fe63-4dbc-825b-32deef814fbb,Mastercard,interchange_fee,0.48
27acf4ff-8ff8-45c1-8c85-9fc00552a429,Mastercard,interchange_fee,0.05
a4cf7494-c0c5-4b65-8ee4-9732f2c5afe8,Visa,interchange_fee,0.15
e22b96b8-b7a6-42eb-abee-78cdb9a16cb3,Mastercard,interchange_fee,0.0
4ed2c731-c696-40a9-843a-29d1a83fc518,Visa,interchange_fee,0.26
410515dc-0246-480c-a434-e3085067eb34,Mastercard,interchange_fee,0.08
e1360ee7-63ae-4073-a3fd-000eaecd218e,Mastercard,interchange_fee,0.38
c6e0a00c-b4b9-406d-aa9a-0dae6163f0b2,Visa,interchange_fee,0.1
7c736b7d-e05f-4e6f-9b7b-0c404e3b3599,Mastercard,interchange_fee,0.99
e9e9ec55-d00c-4556-9268-190d2c8a080e,Mastercard,interchange_fee,0.64
cdb9953d-c5ea-40a4-b53f-3f1fd6cdfec5,Visa,interchange_fee,0.08
a311a81b-c647-4bb3-a71f-1b8b306feaac,Visa,interchange_fee,0.05
b594b487-7e60-4770-aa62-21302ea65b76,Visa,interchange_fee,0.72
da3701c3-4254-4dd8-9985-7b4c69daa867,Mastercard,interchange_fee,0.13
a966f48b-bb28-4da2-81ff-7a72b4ba0ce0,Visa,interchange_fee,0.08
7b473c9a-2059-43c4-bb7f-4ab4c749a570,Visa,interchange_fee,0.43
96b2613c-4fa9-40c5-b713-af3662b10610,Mastercard,interchange_fee,0.74
7d6171bd-cab4-4ff9-bb0f-21b2a61f98ae,Mastercard,interchange_fee,0.69
b77d6cdb-8854-4f16-b057-bd63f9b78685,Visa,interchange_fee,0.04
d154e8db-ad9f-495e-952e-bb3fa5971265,Mastercard,interchange_fee,0.51
c02f4ecc-a8d0-43b9-91d0-a9c00aa40715,Mastercard,interchange_fee,0.33
0222cfe9-b697-4cae-97f2-9f1bd6106538,Visa,interchange_fee,1.16
e779bcc3-e5e4-4aed-9275-184b521eba5b,Mastercard,interchange_fee,1.1
600abe61-16df-42b1-9914-ae85e713a3bd,Mastercard,interchange_fee,0.65
9af10510-f303-4d25-ab9d-3aaaa5fa2f28,Visa,interchange_fee,0.39
d8130eb1-2e67-4e2e-95a2-b1b8dfc9306d,Mastercard,interchange_fee,0.11
f152d021-9a07-47e2-9734-bfd16ebe949c,Visa,interchange_fee,0.07
144a69ff-e6e2-4d71-8a17-ea19b76cedff,Visa,interchange_fee,0.32
343e519e-39ed-4862-9054-c9f4a2732033,Visa,interchange_fee,0.08
7f4f1f7e-4403-4f12-b86f-cd0a430f0b41,Mastercard,interchange_fee,0.1
a00b3be1-9093-4008-9377-068b232b6110,Visa,interchange_fee,0.08
24d0e65a-9323-4ab4-89ca-33882d70f165,Visa,interchange_fee,0.39
edcd0da1-2244-4503-ad00-9e827b98d979,Mastercard,interchange_fee,0.85
0625c77d-62b3-4372-9c4e-997ccbdf42c2,Mastercard,interchange_fee,0.73
56fffd11-4dbf-4c88-b171-81d449993edf,Visa,interchange_fee,0.05
1824f7f7-a9db-498a-bcd9-d8e0c0f42f67,Mastercard,interchange_fee,0.41
514655ff-16ba-4011-8f5a-c7a60c7745a8,Visa,interchange_fee,0.01
21dfea77-f5ec-4a88-8526-2319bd189af5,Mastercard,interchange_fee,0.13
994c83a9-48a5-40af-b7d5-b11921407795,Mastercard,interchange_fee,0.33
a04b9749-cd6c-4949-8f1e-bff787e881c8,Visa,interchange_fee,0.31
78e961a4-5928-491a-829c-d89821e7d756,Visa,interchange_fee,0.91
fd9ae557-64fb-4876-af28-b2f3ea140aa1,Mastercard,interchange_fee,0.03
82d278f5-082d-44ac-881d-897e342b9559,Mastercard,interchange_fee,0.7
0fccb1fc-501c-413d-87f2-dc5f802a127b,Visa,interchange_fee,0.89
aec5c6ec-2c41-48a7-9842-6d85f7dd1948,Mastercard,interchange_fee,1.79
fc0b6ef9-070d-4a27-a373-9f31f5586dec,Mastercard,interchange_fee,0.03
8a4098c5-d262-4b1d-ab7d-64c549e0b388,Mastercard,interchange_fee,0.83
9c150039-4e6d-4cc1-a282-4335ae9e898b,Mastercard,interchange_fee,0.04
6b930c7b-8377-4d5e-b695-715fd586f60a,Mastercard,interchange_fee,1.42
7ae95e64-3160-43f1-975e-7baa4cba3469,Mastercard,interchange_fee,0.02
020495e1-2271-4c0e-8c71-f07c1178de8f,Visa,interchange_fee,0.22
7dd3de4b-43fd-433d-8ca5-2b169789e983,Mastercard,interchange_fee,1.06
680d9a30-897d-451c-bbad-49a0b547d210,Mastercard,interchange_fee,0.47
6c881af0-93e1-40a6-bede-e1f4b47643e8,Visa,interchange_fee,0.01
c9fe492d-ad70-4a7f-a208-ddf68dd9d4cc,Mastercard,interchange_fee,0.05
0a9f319d-5458-4862-9cfd-42d3985506e6,Visa,interchange_fee,0.23
23eb2db3-95f9-44ce-8bfa-285a72d72fb9,Visa,interchange_fee,0.13
116267d7-7daf-430b-8ce6-8d6dbfa60c2c,Visa,interchange_fee,0.4
c9d57ddc-c710-467f-88d9-a2747e0dbd86,Mastercard,interchange_fee,1.59
b163fced-9afa-49af-90db-86524750ac6c,Mastercard,interchange_fee,0.26
c866862f-908e-4be5-8be8-cf3dc61338c3,Visa,interchange_fee,0.4
4b53547a-07ad-49b1-a700-69e37d5f575c,Visa,interchange_fee,0.48
1b939036-660a-43f4-b531-c117cab63dc4,Visa,interchange_fee,0.1
247c2ff6-0416-4366-8185-0a4d064b01f2,Mastercard,interchange_fee,0.06
5cf29bb9-d52e-4a47-8ac0-085ac7338c79,Visa,interchange_fee,0.1
458473d9-83c4-4d01-97fc-0608351d6102,Mastercard,interchange_fee,0.18
c7c4915b-57cc-4ede-bfa4-12035bc8c62a,Visa,interchange_fee,1.58
97a4c15e-00ca-4efc-af5d-e40ee4a9aeb5,Visa,interchange_fee,0.0
81cfe0f5-5653-400f-8ae4-c5360386798e,Mastercard,interchange_fee,1.2
9e5a29f8-e0c7-4bf8-89f7-588c84ce7528,Mastercard,interchange_fee,0.65
01ac07e1-bb96-4122-9d6e-606324876e11,Visa,interchange_fee,0.04
3bdda5a1-4048-4312-b780-6116936c3785,Mastercard,interchange_fee,0.19
22030ad3-75c7-47dd-9fe2-7d6ed4319a84,Visa,interchange_fee,0.11
8ad68b37-a0de-4ab6-9a55-8654f02e3e66,Visa,interchange_fee,0.63
0e0f57b5-e682-44e7-a856-27a3cadd3397,Mastercard,interchange_fee,0.21
475f303b-33ee-407e-8ac0-07ed3da67fa0,Mastercard,interchange_fee,0.92
fea396d3-7931-40af-9bf1-ad47b059000c,Mastercard,interchange_fee,0.6
a08d11c0-317a-4d2e-a6ea-8e215e849d4a,Visa,interchange_fee,0.08
4d93fbbc-5c3e-4485-9fb8-78fe9111073c,Visa,interchange_fee,0.5
211d7c9f-4e4d-4910-8970-dc2e7b467c89,Visa,interchange_fee,0.56
787f5816-dc38-42e6-90a6-bcbb6b00dec7,Visa,interchange_fee,1.01
7eba9ab6-6f09-4ab1-a957-67316aaaac44,Visa,interchange_fee,0.21
27b5fda1-8914-488f-9832-3b78750a8696,Visa,interchange_fee,0.38
0325d193-f90d-4729-803e-f1515c1f591b,Visa,interchange_fee,0.21
b9ebaac9-e1d6-4671-8ed0-da58f99d2f3e,Mastercard,interchange_fee,0.26
adfc1256-67b0-4693-9f27-8f583af0495b,Visa,interchange_fee,0.23
4d792041-0463-4cab-a843-b134f716c4ac,Mastercard,interchange_fee,0.73
4e15297c-5979-4670-a93b-69e58d86e360,Visa,interchange_fee,0.32
a46f3f42-4554-4c8a-9653-0509425a03b6,Mastercard,interchange_fee,0.43
67366ab5-4b86-401e-b944-d40beda80c82,Visa,interchange_fee,0.26
82e1168c-2252-411f-8911-abbf9d102826,Mastercard,interchange_fee,0.23
fe13988d-86f9-4baa-9fec-cdc0fc791a9d,Visa,interchange_fee,0.52
24db5593-8322-42f9-8db9-dd0bf4ae07e2,Visa,interchange_fee,0.55
0b595b38-de47-4057-9e98-698fd1e9beaf,Mastercard,interchange_fee,0.25
0cc58293-a345-4c73-830a-cdfc6ebcd820,Mastercard,interchange_fee,0.59
33de8670-dcd2-44d2-a5e3-139860476962,Mastercard,interchange_fee,0.08
9fd2b50c-404b-4974-ba34-18f7ede41817,Visa,interchange_fee,0.68
b54b4d8e-1aaf-482b-b00d-48b2db487d48,Mastercard,interchange_fee,0.23
e503b948-ddda-4943-b087-4d132cda5d92,Mastercard,interchange_fee,0.68
2e0b80c6-88f5-4e5b-9301-88dfa0321950,Visa,interchange_fee,0.24
849af6ab-181f-490f-a729-9e2ce16f4abe,Mastercard,interchange_fee,0.65
1dc7ea43-fe6d-41ff-bfc4-dc3f1355532f,Mastercard,interchange_fee,1.78
1d22ea55-7ec0-4b7e-a1cf-9ae6ea15dcf2,Mastercard,interchange_fee,1.0
062bc3af-3d74-4d51-a9d0-7da4d831f313,Mastercard,interchange_fee,0.11
261c058f-e833-49c1-8bff-e702bf02490a,Visa,interchange_fee,0.1
d42edb8e-b597-44a1-a914-3a485abf2e61,Mastercard,interchange_fee,0.24
1573b1ef-a9d1-4677-a70d-a90ce9dd3f17,Mastercard,interchange_fee,0.06
06ec37a2-2f7b-470a-b62c-f4b71e7a87b2,Mastercard,interchange_fee,0.04
cc466c58-46c9-4a13-b3fe-81f332395ef5,Mastercard,interchange_fee,0.19
3020d548-0cc2-41c3-bc3b-68ccac5f0d4b,Mastercard,interchange_fee,0.71
23bbffb0-c40c-4d4d-b8f8-6fa94790b68e,Mastercard,interchange_fee,0.92
94453cb8-cb31-4ee3-8667-aa2d378f015e,Visa,interchange_fee,1.08
ef6a2a38-34df-4f37-8393-e9bb5e0e3be1,Visa,interchange_fee,0.08
55199dd9-e894-4e50-bdb3-dfed2ec10d82,Mastercard,interchange_fee,0.06
7ea24004-15c9-471b-ba23-bf9453fd8772,Visa,interchange_fee,0.14
d6e33f9c-a07a-4cdc-9c6a-5eb5cb58a3aa,Visa,interchange_fee,0.64
b39b3d39-387c-4024-891f-5e46de44d243,Mastercard,interchange_fee,0.08
26b01086-f04d-4a01-b93b-c0e31f97169f,Mastercard,interchange_fee,0.63
