txn_id,card_id,txn_date,merchant_category,amount,txn_fee,reversed_flag
c16b2676-22a0-4a36-8d22-9c9d32e4392d,C380_c81a,2025-02-10,Fuel,6.75,0.12,0
0f9ac4cd-d3a4-4777-b823-c43d3efbe652,C262_aa17,2024-06-27,Groceries,106.78,1.71,0
bd875872-3aa9-4298-9d66-1e8336f8a8cd,C475_c7b2,2023-12-29,Travel,32.6,0.44,0
2cb30663-fa2b-43f8-813d-c45960d90408,C129_796f,2024-11-11,Restaurants,16.56,0.29,0
0fef4ed7-0b08-4100-b7c4-b85dd8073616,C828_519b,2025-02-11,Travel,54.19,0.86,0
3815f701-525f-4d45-8e07-224a79b84b54,C814_17bc,2024-04-21,Utilities,96.5,1.89,0
c00887d1-b217-44da-9baf-b0a7298911b9,C106_2cb3,2023-08-29,Restaurants,29.14,0.44,0
d40366d6-9d5d-46ab-93fc-8f7913790474,C682_7dbc,2024-07-07,Groceries,33.67,0.54,0
14813b34-6b24-4aa6-810d-720b398248b3,C272_a9d2,2024-03-06,Groceries,24.28,0.25,0
e4971eec-7e57-4aef-9579-ade6939cf66c,C687_454b,2024-06-20,Utilities,102.47,1.56,0
40dbf9eb-dabf-4fcb-8707-3e47a4f3d4aa,C755_0841,2024-10-23,Groceries,45.32,0.84,0
f03b04af-d7a2-4449-ba6c-80c3d20a5025,C147_fe1c,2023-08-20,Groceries,194.6,1.5,0
92c84edb-37c7-4b3f-8e31-b8459c9c1862,C757_327b,2024-10-20,Subscriptions,107.89,2.15,0
0e46b16c-28dc-463b-8d95-b8893ad99960,C316_ef6b,2024-03-07,E-commerce,37.67,0.43,0
2f82259d-0a05-4206-82df-62b4f7d4f3dc,C489_7888,2024-02-24,Groceries,63.78,0.99,0
73015eb2-4b27-49fe-9c0c-b4b2cd523412,C317_7939,2025-04-02,Subscriptions,79.21,1.57,0
efeed37b-0958-4ea7-baec-41fe23d88ef4,C543_3a94,2024-06-30,Groceries,8.69,0.12,0
0b576167-e6ef-424b-9753-186985dc1e11,C484_62e5,2024-06-10,Groceries,27.56,0.55,1
9ca01fdb-3e70-47af-88d8-5f959c462884,C800_1a29,2024-07-28,Utilities,0.87,0.01,0
15d17e3c-d3b9-4f22-935c-b93b22870a2d,C483_3ca5,2024-03-16,Utilities,14.14,0.09,0
db737d94-6584-4393-80f6-4ab4aefe45af,C649_e64f,2025-05-01,Utilities,103.25,0.8,0
3d0cd25a-a551-4ef2-b3b6-2e4019762588,C590_cc80,2025-05-23,E-commerce,20.24,0.19,0
89b8503a-6632-454e-ae64-16b957c9b109,C992_f382,2023-11-29,Fuel,22.76,0.38,0
96c29ddc-553c-41f1-acdd-933147dcf784,C272_b2c9,2024-09-06,Subscriptions,38.13,0.32,0
1084ef7f-632b-48ba-a119-707c49d99443,C228_ce1f,2024-11-14,Utilities,15.54,0.13,0
49973874-7d20-440c-86ce-0be390a4e70d,C157_ec38,2024-02-13,Travel,79.34,1.39,0
d1c4b1c5-35fd-4972-add3-739ba4785b06,C654_361f,2025-05-19,E-commerce,17.51,0.13,0
4856deb2-82d9-4d87-a325-19255671bce3,C882_300e,2024-12-21,Fuel,13.82,0.22,0
5f63739e-516e-4bf6-bc41-615ded732662,C646_240c,2024-04-30,Restaurants,36.72,0.24,0
f6ca7b24-e6db-4d66-999a-1f9f0319d885,C180_ed30,2024-12-11,Restaurants,45.82,0.34,0
c00e3781-8388-4207-937d-31d796874ff3,C150_f924,2025-06-04,Travel,155.56,1.22,0
e6548d69-1ba2-449f-b1c2-36f88b22e1e6,C131_eef6,2023-11-19,Travel,4.31,0.07,0
473214d6-ce43-4a56-90d0-e7fb90bcaa78,C254_c1d7,2024-06-03,Groceries,11.79,0.21,0
56ac395e-df95-44ea-ab40-95624a6303f9,C958_3c02,2024-07-22,Subscriptions,10.05,0.11,0
334da7b8-50e2-410b-9d20-ee1ae8f065b6,C629_01d1,2023-11-29,Utilities,14.73,0.1,0
baa01213-4097-495e-ae44-abe41277cf5c,C860_6c50,2024-10-17,Utilities,2.63,0.04,0
a560806a-3903-4000-a5e3-658864396057,C246_f361,2024-08-24,Subscriptions,103.71,1.7,0
a37f1103-e6cb-4211-9abf-0e5337de6f4f,C765_664a,2023-08-04,Utilities,11.59,0.22,0
84c1f7b4-11bc-458b-a1b2-e645d38ab5c9,C261_62b2,2023-08-11,Travel,6.88,0.08,0
eda6afbf-e888-4220-91a6-bcd228722289,C449_ae9e,2025-05-01,Utilities,3.23,0.06,0
64552e21-986d-4b6b-bfed-efdafaa3c0b3,C852_9ecb,2024-09-17,Travel,12.77,0.13,0
87b07012-18cb-49d2-bd96-b63557b38c7a,C188_f902,2023-11-17,E-commerce,7.86,0.08,0
4ad99c76-f7a1-47a6-91fb-af0e8b1d3560,C297_38a7,2024-04-18,Fuel,4.1,0.03,0
085d5386-f135-46f0-8350-7a63da6655be,C24_6063,2023-11-22,Restaurants,115.73,0.87,0
06bdff4a-6b9b-4fad-8f93-99d20fe42eb5,C221_d26d,2024-07-07,Travel,66.67,1.25,0
a4396cfb-f93c-4b48-87c6-08dad7444879,C432_b738,2024-05-31,E-commerce,73.34,0.43,0
d24605d6-6df1-47b2-b5b3-0cf7a9b0e6e4,C45_d181,2024-02-02,Restaurants,1.93,0.03,0
f10f5f72-3225-4f27-bffb-1ac312eed659,C234_b050,2023-07-13,Restaurants,179.02,2.62,0
93004f50-e575-4b63-b71a-73ed3869fb7e,C122_65a5,2024-05-18,Subscriptions,24.64,0.3,0
e6116507-990e-47ec-ac8a-569006b57cd2,C868_89f0,2023-08-13,Restaurants,39.08,0.3,0
77c2f952-39ee-4e8a-9a58-779f3583472d,C19_f4e1,2023-07-10,Travel,77.87,1.48,0
3671b3a5-ced1-49e4-bfe9-655eedc96289,C773_5654,2024-03-04,Restaurants,56.8,0.72,0
7401d312-8183-4f3c-9cc1-28a9bef1a448,C303_618a,2024-05-14,Subscriptions,101.9,1.71,0
824bf3b9-daac-4644-beef-9bd8d17222ee,C366_0d32,2024-07-30,Subscriptions,4.44,0.07,0
267ad731-3f18-47d2-82ac-8fe7ca74fb19,C126_06dc,2023-07-23,Utilities,22.95,0.18,0
2ac17338-ad32-419d-916f-61edd85f930a,C392_d36d,2023-09-16,Travel,22.17,0.15,0
7d52bd43-2e28-4675-a07e-1617fbb7fbe9,C128_75ef,2024-10-01,Fuel,59.73,0.94,0
70cdf4f9-05c7-4ca1-a6fc-bca46fd4132a,C322_6e6b,2023-09-26,E-commerce,21.26,0.37,0
dbdc93c7-0a14-4629-969a-989e88e63e2a,C853_595a,2024-04-09,Travel,5.8,0.11,0
868e7cfb-b031-4b6e-9013-9e9c6ce9592b,C841_9a79,2023-11-08,Groceries,39.84,0.58,0
853a62fd-8129-4ba8-b135-2002c0e85457,C32_ef20,2024-10-26,Fuel,16.63,0.1,1
28021982-430c-412b-b2d8-e75b7ba786c6,C193_ae5c,2023-08-05,Fuel,43.38,0.68,0
159f99fe-1e16-437b-9444-35e003f805b0,C80_ccd9,2025-04-13,E-commerce,58.89,0.55,0
e535a287-71a2-4c91-aa1e-93b85ab8b430,C432_e56a,2024-09-13,E-commerce,164.76,1.8,0
4ae222fe-5a79-4da4-a56a-fade6e588818,C90_dc88,2023-08-20,Groceries,89.47,1.77,0
4d6c6bb0-6b49-49d6-85e8-eef65bd60300,C592_db90,2023-10-08,Restaurants,66.7,0.35,0
f34f4d7d-b600-4ea7-9190-ccf55f0299fe,C460_13bd,2024-04-17,Travel,7.65,0.12,0
72890073-d8ae-4d5e-86ee-759508c5015e,C649_e64f,2024-08-21,Utilities,86.7,1.24,0
db8bccfe-6676-4cbd-8e5b-1e6d2f868d84,C756_569a,2023-12-25,Utilities,167.22,1.79,0
6891d08d-e36f-4ec5-a32a-a5072f5a5072,C878_04cb,2024-10-31,Utilities,39.26,0.28,0
18821eca-0fd2-4fb9-b633-81a2c4563f2b,C14_ebe7,2024-06-28,Restaurants,21.04,0.3,0
d9d97aa2-5abf-43ff-8cc4-bf421e77c1a9,C43_6756,2024-09-20,Groceries,71.75,1.0,0
4d0a7c12-cbe0-4ea9-8c11-fd12c7f69e68,C992_f382,2024-09-10,Utilities,8.34,0.07,0
219fb161-bb00-41da-b392-6e79ce06866d,C166_55a3,2023-12-20,Utilities,8.68,0.13,0
c98ee4f6-be3b-4b6e-8e9c-79aeba4f7047,C416_eee0,2023-11-05,Groceries,123.6,1.74,1
890d3884-1274-4485-986c-da16372f2c3c,C79_8f4e,2024-04-25,Fuel,62.18,0.62,0
1b41f22b-19a9-4dcc-b51d-10e9387f5498,C422_32e9,2024-05-30,Restaurants,79.86,1.25,0
0e63d754-6265-4b36-a5e0-20934b2ed519,C229_63ea,2024-03-11,Groceries,108.55,2.01,0
4e2560ac-4a97-40e4-9c06-b7f3a6b5b017,C401_5ba1,2024-09-27,Travel,13.3,0.21,0
457e3da9-2eb2-438d-a5fd-5c8a84942216,C569_5d46,2024-06-13,Utilities,19.31,0.28,0
6953d55d-0047-4b38-a9ef-e55b3fa7faa4,C401_5ba1,2023-10-02,Utilities,3.42,0.05,0
68037eec-f128-4ad1-8b8d-a0a9f5e90d23,C887_2653,2023-09-11,Utilities,14.61,0.22,0
3d5b76ee-6a7d-46e8-9bb4-12f44d5cd7d5,C975_df29,2024-12-18,E-commerce,5.82,0.11,0
48c28092-8df5-4729-9987-c96c3b914d2b,C109_3cf9,2023-11-20,Groceries,71.69,1.05,0
a0e39d84-13fd-44fc-ac11-9818d2954cd0,C132_0dcc,2024-07-12,Restaurants,11.83,0.23,0
8b5baaa9-2082-4e66-9daa-3baaa94092a3,C561_e353,2024-12-25,Utilities,7.03,0.06,1
6b3dfda4-f85d-4193-8905-07bb7e1f9a39,C622_5707,2025-06-06,Restaurants,64.63,0.51,0
ef49248f-4e7d-4e38-b14f-75728a7b825c,C290_854d,2025-01-06,Restaurants,116.92,0.75,0
9e181676-f887-4551-9154-5eeb0ca0487b,C999_f3c0,2023-10-17,Travel,63.3,1.15,0
b305c106-32a6-42b9-9249-4f1a4e3c199e,C795_1bbf,2025-05-12,Groceries,44.41,0.55,0
cfd05e0f-82a9-4285-bc8f-6644ff6dc1c4,C223_c3a3,2024-09-18,E-commerce,15.89,0.29,0
30efc522-18c4-4852-9ed2-37a7b57b32bc,C686_7a31,2024-02-03,E-commerce,29.94,0.55,0
75c0b9b2-77c0-49a1-875a-b9391a3d45bf,C833_1ef8,2024-12-14,Restaurants,60.94,0.55,0
5ca82cba-2b66-4ba9-94b0-973b87ca3bdf,C36_571c,2023-10-22,Travel,13.68,0.11,0
77755a1a-29c6-4b9d-b7a0-87ef9588005c,C667_bcc0,2024-11-22,Restaurants,40.94,0.34,0
09657ca8-4926-41fd-b320-09f33e54757a,C1_f19b,2024-03-13,Groceries,13.54,0.17,0
b567a95a-0fd6-4cb6-b40f-43a3123eb7c8,C92_0fe1,2025-03-17,Groceries,12.67,0.25,0
38c139bb-f6d0-4c21-afc4-e9edd9ea9c2f,C742_f685,2024-12-12,Utilities,6.33,0.1,0
e00c60e6-3073-40a5-a54a-09b63dcd64e8,C837_0148,2023-12-18,Restaurants,2.11,0.03,0
d607e3a2-6ea8-4cde-9daf-e4e94ec37474,C354_6293,2025-01-12,Utilities,31.66,0.59,0
0abe41e3-2d29-411d-b466-2d063e4a17bf,C413_ad28,2023-07-08,Subscriptions,24.5,0.46,0
49c307c7-7746-4d66-9e17-1d02f8671683,C34_054b,2024-01-23,Travel,120.25,1.96,0
22856c9b-4dd7-4453-819d-59109faf08d6,C392_d36d,2024-01-04,Groceries,0.18,0.0,0
48c0953d-11a7-4419-bb02-5d3a17241f84,C539_fd7f,2023-09-13,Groceries,110.78,0.58,0
feaa11ab-0921-49f8-9d43-4ab9b963bb90,C444_9efb,2023-12-21,Restaurants,15.79,0.24,0
594f2a85-e39d-47d1-9eff-3b99e01b3d1b,C309_e47c,2023-11-26,Groceries,16.81,0.22,0
2dea57ba-88ca-43b8-a603-c7f9b8ad87c5,C193_ae5c,2024-09-15,Fuel,85.19,1.53,0
1bea8690-4e3b-446b-83cb-2e10a40d1207,C733_9bba,2024-01-13,Restaurants,2.45,0.03,0
de0c2a27-fc63-475b-aefa-28402a290f75,C222_e355,2025-02-01,Utilities,19.16,0.23,0
837afa01-69f2-4471-a854-4f6581a8a3ef,C795_1bbf,2024-01-07,Subscriptions,64.45,0.9,0
0f91a691-1538-4b02-a1a8-a72a4814f54c,C635_732a,2024-01-21,Groceries,24.7,0.48,0
7950154e-47d4-4a0f-88ba-1a1c09fc3d54,C836_5744,2023-07-08,E-commerce,4.5,0.05,0
0d575f8c-aac7-47be-812f-453fe21cb6d6,C45_d181,2024-08-02,E-commerce,22.54,0.25,0
c9ece3de-dba8-41c0-a736-9116250028c6,C116_c740,2025-05-09,Groceries,96.66,1.06,0
7946f6e1-c120-412a-8202-3e9a291f624b,C915_c330,2024-05-17,Travel,44.77,0.23,0
39f69574-6391-43e5-9956-429355b14147,C970_a161,2024-06-28,Subscriptions,1.51,0.02,0
4a6e6239-683a-4e88-9a0e-35a72671e617,C37_4029,2025-05-19,Fuel,140.7,1.7,0
7a6403e7-6d15-4bf1-bb6a-8dd2442eb7e7,C254_7e24,2024-12-11,Travel,106.88,0.91,0
f2ea55da-5dce-4905-83b4-86df738cb2ef,C312_735b,2023-07-28,Groceries,12.6,0.24,0
1c758952-6c9c-4097-a7ba-467639276938,C922_d5f4,2023-08-29,Subscriptions,4.63,0.04,0
3d82796d-b33a-4776-b097-e18f2fd2885d,C88_5a31,2025-04-05,Subscriptions,20.08,0.29,0
76784d4f-3bc7-43a8-83a8-56ef4fb4dd2a,C708_f9ae,2024-12-19,Utilities,41.45,0.26,0
56a5b4b8-5fb7-40a5-8e86-d59bfe0a3181,C628_ad5a,2023-12-09,Travel,15.46,0.21,0
76068a4d-be6a-4375-8415-2ebc8749db77,C569_5d46,2025-02-06,E-commerce,52.29,0.57,0
3cde4399-101f-404e-afd3-75076c5e09bd,C36_571c,2024-04-21,Subscriptions,27.16,0.27,0
6faf3c25-4453-4064-80a6-20a9a15d296b,C545_4a18,2024-08-04,E-commerce,84.4,1.53,0
e882db36-4820-457b-9234-5fd052159ccf,C178_fbf7,2023-09-13,Travel,40.57,0.77,0
ba53c059-ac1a-423c-b5b6-0b9c653eca31,C314_59e8,2024-05-01,Groceries,0.36,0.01,0
4ee1027a-814a-44ed-9159-8d4b3be33e63,C486_6c82,2024-05-12,Subscriptions,16.49,0.31,0
dd9035bd-34de-44ef-b363-a98874b7f6fa,C330_024e,2024-05-27,E-commerce,47.92,0.87,0
78696f6f-ec4e-4580-916d-a3c43b08b918,C513_6ceb,2023-12-13,Fuel,22.11,0.32,0
7ba350a7-ae68-43b7-b423-e26fc664bd05,C945_3bc4,2024-03-13,Utilities,9.91,0.13,0
11743615-87e3-45da-94e9-8be233abe36b,C460_13bd,2023-12-12,Groceries,82.01,0.5,0
e368f769-a9ae-4f19-8926-73a94e439b67,C859_b253,2023-07-02,Fuel,31.5,0.31,0
fb15902e-1352-4157-96cf-b7821ac6ad0e,C939_a842,2024-07-27,Travel,0.71,0.01,0
ae5d0681-a8f4-46f0-80f2-586ca64d96d5,C653_2d5d,2024-07-21,Utilities,28.11,0.45,0
a9365fa2-affd-4bf7-9b6f-2a42828ae77d,C658_eded,2024-02-06,Fuel,12.89,0.07,0
5d672a5a-b197-4229-ade6-bcf22504db06,C916_d4e3,2025-06-18,Subscriptions,70.14,0.67,0
0da22560-4f91-45fe-b1f7-ac2494941576,C266_0392,2023-12-11,Travel,36.74,0.71,0
3e97cbc9-90d5-4311-bc42-6866305c9490,C805_570e,2023-10-11,Utilities,106.43,1.92,0
4a6bb7f5-7d83-4ae7-bd6c-cbe4adbed089,C579_a345,2025-02-02,E-commerce,23.5,0.38,0
2879f00c-a352-451d-9570-b66e6a797480,C682_debe,2023-12-26,Fuel,0.9,0.01,0
68e3df0c-8dbd-47f5-b83b-754f3a4b7137,C640_c245,2024-09-06,Groceries,41.1,0.56,0
39cd6392-ef92-4455-8832-3ece153f8370,C1_30e9,2024-05-01,E-commerce,76.54,1.4,0
7375dae8-fb21-485f-bbca-619f0fe09198,C276_c6b4,2025-03-06,E-commerce,18.85,0.24,0
078e1c3f-fb1e-4f64-9935-a359d3ea261b,C973_1f20,2024-04-26,Restaurants,131.96,1.06,0
a1cee847-17cc-4abd-a9bc-10022aae0e1b,C924_d9c1,2025-01-01,Groceries,2.63,0.04,0
b2c0255e-7b06-47bd-8e44-3d5f046d6b10,C406_14b8,2024-11-28,Restaurants,123.99,2.28,0
3929806f-aacc-4251-9800-78d01686ea8a,C917_b0b0,2024-06-03,Utilities,75.33,1.18,0
92b8b718-aa9e-4952-93fb-732e133e204f,C793_bde8,2023-08-18,Travel,34.01,0.32,0
e0733875-0645-4291-aa07-e290adec01bc,C21_6d5b,2023-12-26,Groceries,17.5,0.2,0
c1562fba-08b4-40b8-b67a-595d0a55c4e8,C756_a158,2023-09-11,Groceries,9.97,0.18,0
551610da-96d5-4eb1-b879-704035f24092,C548_4d43,2025-03-16,Subscriptions,6.11,0.08,0
5d2d1522-5b69-4a79-b4a2-134645a1125c,C653_2d5d,2023-10-27,Restaurants,123.71,2.4,0
81b60abf-df9a-41fc-94ac-6a9b68c02fbd,C95_5adf,2024-06-22,Restaurants,6.83,0.13,0
0c3f5314-1119-48e1-a7f9-fb38fd23bf7f,C742_f685,2023-10-17,Restaurants,2.93,0.03,0
b531d046-5a7d-4d95-8f2a-c6aa89a15b4e,C774_fee2,2023-12-23,Subscriptions,11.59,0.08,0
ca269b30-9642-4293-9bc0-86ace1f2685e,C869_3db1,2023-12-12,Utilities,56.05,0.32,0
a5f38da3-ae09-4908-95b0-272d774b4468,C98_59cd,2025-01-21,Restaurants,7.25,0.09,0
a28e9722-c132-49c2-81a5-68b0d0be9bf7,C17_25ee,2024-12-11,Travel,54.89,0.55,0
0bbedf57-10f2-4d4b-ba45-44b3d0962d92,C854_4b69,2023-07-02,Restaurants,8.46,0.13,0
587d6a6f-d0db-46a1-a713-b62f3169abf4,C296_8634,2024-06-12,Subscriptions,32.58,0.45,0
5ee00164-1fb0-400a-880c-a01c1a0fbc63,C476_0a9f,2023-12-26,Groceries,46.13,0.47,0
dd6a7938-9633-404d-a1e4-b3e96ffdac23,C697_186f,2025-06-21,Restaurants,70.87,0.54,0
f7f41cf4-e748-4bab-a721-e7f22e94edbf,C460_13bd,2024-01-25,Fuel,4.85,0.04,0
2a61c098-0670-4e25-9270-562b98ee1088,C431_f444,2024-09-02,Utilities,121.21,0.89,0
21187584-055a-4f00-8056-947165468d79,C403_63c2,2024-12-28,Travel,12.79,0.1,0
6506ebdb-787f-4f83-9862-100dfc76fdba,C705_fa67,2024-01-07,Travel,26.22,0.48,0
78ccbbc0-2802-4624-9e11-d43ab9c7d9ba,C412_da4d,2023-12-03,Fuel,238.64,1.99,0
f12a9c0e-bb09-4675-9db6-82955e376282,C310_35bb,2025-05-06,E-commerce,111.12,1.13,0
52e4a438-6cd0-4a18-b993-a7d85e7d02b7,C318_d197,2024-11-28,Restaurants,102.28,1.82,0
ccbaa2a6-8a0c-4b30-ab89-8a39c0b822b9,C610_681b,2023-11-08,Restaurants,32.1,0.38,0
580fdc46-d146-4995-8790-a3522540eb74,C299_f190,2024-02-13,Restaurants,52.12,0.9,0
8308401b-1fa4-4c67-b50e-661014acc3db,C69_858d,2024-12-13,Groceries,131.38,0.89,0
3e4c4676-8c95-43f2-919e-8561122ff8af,C313_827a,2024-08-29,Restaurants,7.35,0.05,0
24beea0f-803f-42c7-8491-a0eb8b53b7a5,C587_7f57,2023-11-02,Fuel,41.81,0.6,1
67e1272c-3ec2-4105-9185-8e3d17f77581,C612_b664,2024-12-20,Subscriptions,3.94,0.05,0
d0d50ed8-f22c-4306-9aa4-809fd472a848,C384_7c6d,2024-03-15,Subscriptions,59.31,0.8,0
50803dde-88c0-4547-ac5f-7fa377ff6a82,C998_0a66,2025-01-27,Groceries,45.12,0.87,1
ae159977-031a-4b7a-a146-278f755cc434,C407_7c87,2023-12-15,Subscriptions,2.93,0.06,0
0f3117df-a0ae-44b0-a791-60d4e7bc65e8,C539_fd7f,2024-12-24,E-commerce,43.67,0.62,0
d6340954-8ed4-4e80-8c50-c36a4e63c210,C129_796f,2025-04-10,Subscriptions,58.48,0.58,0
e519d85e-45bb-4d34-88a8-2e729a2d79ad,C915_c330,2023-07-20,Utilities,7.74,0.06,0
9c7c7445-b3b9-4352-b0dc-cf55eaff89bb,C946_0d18,2023-11-06,Travel,19.62,0.17,0
dc757c3b-982b-4c65-8592-249273973815,C456_486c,2024-05-24,Fuel,63.45,0.72,0
ea2b0a4c-2102-40f7-90af-1a70cfd99ac5,C343_a832,2025-02-20,Restaurants,47.41,0.58,0
475705f0-f6a6-41de-9500-89e8c803917f,C747_d00f,2024-02-09,E-commerce,23.38,0.37,0
1f91b534-71f3-4a58-8506-3ad83f535392,C966_06b9,2024-11-16,Groceries,13.42,0.14,0
9120c365-411d-406f-8045-7733430f645e,C418_2f07,2024-07-17,Restaurants,120.4,1.34,0
a88e6ab5-8e0e-485b-aeea-dc11413a41a0,C424_9e31,2025-02-03,Travel,66.81,0.33,0
35ead82e-de7b-43dd-9e0c-f078bc9513f8,C132_0dcc,2025-05-16,Groceries,28.61,0.23,0
472b7ec5-9a1b-4737-b141-795c22666cd3,C502_0063,2023-07-02,Restaurants,21.15,0.24,0
ec59a363-79ff-4961-83a1-03616251dd46,C838_766c,2024-04-24,Fuel,0.99,0.01,0
8ec5a70b-3809-4604-94cd-63be834bc43f,C978_cfed,2024-11-12,Utilities,33.57,0.59,0
62a9b04f-6591-4db1-8348-73f7e6cbdf1d,C318_d197,2024-10-07,Utilities,188.1,1.93,0
ed0f29a0-dec2-480b-a15b-8664710f902c,C318_d197,2024-03-15,Groceries,118.53,1.62,0
1824b7de-2853-4344-a769-7c781bfed4dd,C852_9ecb,2025-04-21,Travel,11.02,0.19,0
7cb33321-d786-4dc5-ac01-61bc577b6735,C608_7ffc,2023-12-24,E-commerce,33.08,0.34,0
1571d194-8df6-42f7-b157-e3079f2c152d,C588_97e2,2024-03-09,Groceries,44.73,0.55,0
068465c5-6381-4432-8d7a-b50f6c2bcff1,C356_a4d6,2024-06-11,Travel,45.81,0.39,0
626574e1-6c0d-4652-befb-9d857a7d6a44,C384_7c6d,2024-01-20,Travel,10.82,0.11,0
6dae1760-598f-4835-913d-49180f897a43,C852_9ecb,2023-08-27,Restaurants,20.23,0.2,0
3f984a0c-0bcb-4407-93af-15423c4e3dc7,C527_7a28,2025-01-29,Subscriptions,11.74,0.11,0
9190a321-f956-4b4a-b61e-f7f79431a1b5,C718_33c4,2024-02-24,Restaurants,7.47,0.1,0
7546536b-8a81-4d92-8f6e-2036835c38ac,C464_d6ca,2023-11-19,Fuel,13.23,0.23,0
2e9fdabb-ee67-468c-be50-a0edf7f02fcc,C620_ec20,2025-01-05,Subscriptions,9.96,0.18,0
fd6fc7d8-e012-4eff-a8cc-96644afcdb2c,C123_ff7a,2024-07-20,Restaurants,79.73,1.36,0
e14b0f4f-7ba1-431a-a1a5-8fcf09e884af,C163_eb6e,2025-06-04,E-commerce,50.14,0.27,0
5a3d525c-e020-4c7f-8b5e-3aa7cb0eeff4,C19_f4e1,2025-05-02,Restaurants,31.5,0.27,0
ee3616c0-00b9-4b31-b034-9b4fc2ecd237,C820_e922,2025-01-13,Restaurants,65.93,0.89,0
fc14497f-698c-4082-b9da-9082a91926cd,C930_62ef,2023-11-28,Subscriptions,1.69,0.02,0
1210f494-5c0e-4ba8-aa35-aea8f77ab61d,C299_f190,2025-05-09,Utilities,21.92,0.34,0
7596c3d5-c606-4253-8cb3-1d1159cdb1d7,C69_858d,2025-02-07,Fuel,40.31,0.69,0
f9dad2c3-3282-46d5-84d0-ec19595fa783,C648_e45f,2025-04-03,Groceries,6.84,0.04,0
72faa32e-df6f-4512-befa-9dc2e0e2de9e,C295_0ef0,2025-03-15,Subscriptions,36.77,0.34,0
f7747122-a6a9-440d-ace6-6620ba56584a,C279_8dff,2024-07-05,Travel,53.83,0.33,0
bde05cad-777f-4a9e-a75b-59414d48228d,C468_aeff,2025-03-24,Travel,80.63,0.73,0
76e692bf-f55b-4d01-bd86-9a3bb4566077,C846_f7d9,2024-09-28,Groceries,8.42,0.06,0
fd9e7ad0-4696-4bb7-8d51-773af2aef8f2,C631_f193,2025-03-13,Fuel,87.98,1.49,0
9aed31e2-3775-494f-a83d-bec08b1591c4,C164_90a0,2023-07-20,Groceries,54.74,0.28,0
b605853e-116f-4fe5-a763-7fdb768dca26,C276_c6b4,2025-03-08,Subscriptions,19.33,0.2,0
dcf50075-29fa-429a-8471-cec5c83f9def,C434_d547,2025-04-14,Groceries,108.84,1.72,0
fc9e7ee0-a55a-4f9d-871d-d9c8a3d6d3fd,C855_2863,2024-03-28,Fuel,38.32,0.63,0
b8af2fa3-1514-40f7-a7a1-d0090cae3d32,C703_6d6f,2024-12-02,Subscriptions,70.04,0.61,0
ed45e784-d800-42a3-a347-ffa778a69c42,C288_0e5b,2025-04-21,Utilities,52.3,1.02,0
2bf69c2f-0c59-46d4-af79-f513029b624a,C524_f415,2024-10-23,Utilities,58.69,0.76,0
535a87c8-87fe-4ba4-96b5-2512bbcff4db,C785_13e3,2024-01-13,E-commerce,54.6,0.75,0
c3611a04-5f0c-413c-9630-6e704b053bbb,C494_b894,2024-03-27,Travel,8.76,0.05,0
4e910806-356b-47b7-b373-4d01bd64e6a7,C155_d13e,2025-02-12,Utilities,11.12,0.17,0
6064816f-4510-4b83-b170-ea0d41badd01,C497_1679,2023-08-20,Groceries,81.55,0.74,0
8ba76b24-52c1-4509-aab9-13a3bfcd6723,C172_68f4,2023-10-08,Utilities,20.69,0.13,0
3a370363-1e6f-4070-ad26-e053c8a69693,C193_ae5c,2024-07-07,E-commerce,26.07,0.35,0
03eabf68-3937-48cf-ad44-99030a6668a6,C375_d429,2024-03-22,Groceries,132.7,0.68,0
a302ca41-ea7d-4f64-bb95-1f65008acd98,C378_f035,2023-10-01,Groceries,34.94,0.23,0
10e2b2ce-8ab6-4a44-bb88-aad1edbdd9e5,C593_a881,2024-05-20,Groceries,31.29,0.41,0
7973c03a-9337-46d3-a4b7-1b3c48dab40a,C534_b6d2,2024-07-01,Groceries,40.61,0.67,0
4f2122c1-2997-4e35-9de1-dd93ce758626,C843_1756,2024-10-26,Restaurants,64.02,0.51,0
ddf15e80-a348-421d-9b01-7071c87c454e,C159_ebba,2025-01-01,Groceries,2.98,0.06,0
7b89fbae-98a1-4b53-a560-b99226d498e4,C392_d36d,2024-10-13,Subscriptions,32.48,0.25,0
d789e91f-3e8b-4ad5-b14e-e554744fe14b,C139_b9e8,2023-09-27,E-commerce,188.87,3.37,0
4ab6c73c-b97b-4732-a67a-2341e015b76f,C901_7303,2024-12-05,Restaurants,19.39,0.32,0
b21db0b4-5056-468d-b7de-8518a51c1fda,C342_f8b5,2024-02-23,Subscriptions,58.16,0.44,1
c7c04e31-400e-4296-bcfb-cd6d4b940cbe,C554_0b08,2024-07-23,Groceries,9.71,0.15,0
08f850a3-4700-4c97-8e89-f43976f20cf4,C747_d00f,2024-02-01,Travel,45.81,0.36,0
07c6a29e-729f-439f-a48e-b17b17f41e09,C903_e79c,2023-07-29,Travel,63.97,1.19,0
99da3593-90da-4ea6-87f5-27f561ea85c0,C868_89f0,2024-02-24,Fuel,25.02,0.15,0
24151bdb-0138-4a0a-8fac-65ad3578157e,C926_6c95,2024-08-17,Fuel,50.75,0.27,0
ff8fd9b0-ff1c-48e7-8ab0-8e56834bfda9,C115_0c15,2025-06-15,Utilities,75.15,1.29,0
